Date : 2026-04-02 21:04:18
Directory : /Users/eric/projects/lynxus
Total : 226 files,  45302 codes, 204 comments, 5549 blanks, all 51055 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| /Users/eric/projects/lynxus/apps/web/src/composables/useWorkflowPolling.test.ts                                                  | TypeScript         |         26 |          0 |          6 |         32 |
| /Users/eric/projects/lynxus/apps/web/src/composables/useWorkflowPolling.ts                                                       | TypeScript         |         34 |          0 |          6 |         40 |
| /Users/eric/projects/lynxus/apps/web/src/config/navigation.test.ts                                                               | TypeScript         |         17 |          0 |          4 |         21 |
| /Users/eric/projects/lynxus/apps/web/src/config/navigation.ts                                                                    | TypeScript         |        169 |          0 |          9 |        178 |
| /Users/eric/projects/lynxus/apps/web/src/layouts/AppLayout.vue                                                                   | vue                |         67 |          0 |          8 |         75 |
| /Users/eric/projects/lynxus/apps/web/src/main.ts                                                                                 | TypeScript         |         12 |          0 |          3 |         15 |
| /Users/eric/projects/lynxus/apps/web/src/orchestration/graph.test.ts                                                             | TypeScript         |        131 |          0 |         26 |        157 |
| /Users/eric/projects/lynxus/apps/web/src/orchestration/graph.ts                                                                  | TypeScript         |         79 |          0 |          6 |         85 |
| /Users/eric/projects/lynxus/apps/web/src/pages/AgentPage.vue                                                                     | vue                |        402 |          0 |         27 |        429 |
| /Users/eric/projects/lynxus/apps/web/src/pages/AssistantPage.vue                                                                 | vue                |        412 |          0 |         34 |        446 |
| /Users/eric/projects/lynxus/apps/web/src/pages/ConsolePage.vue                                                                   | vue                |        263 |          0 |         15 |        278 |
| /Users/eric/projects/lynxus/apps/web/src/pages/DomainPage.vue                                                                    | vue                |        191 |          0 |         19 |        210 |
| /Users/eric/projects/lynxus/apps/web/src/pages/KnowledgeCreatePage.vue                                                           | vue                |        163 |          0 |         15 |        178 |
| /Users/eric/projects/lynxus/apps/web/src/pages/KnowledgeLibraryPage.vue                                                          | vue                |        606 |          0 |         38 |        644 |
| /Users/eric/projects/lynxus/apps/web/src/pages/LoginPage.vue                                                                     | vue                |         27 |          0 |          5 |         32 |
| /Users/eric/projects/lynxus/apps/web/src/pages/OrchestrationPage.vue                                                             | vue                |        435 |          0 |         27 |        462 |
| /Users/eric/projects/lynxus/apps/web/src/pages/ResourceCreatePage.vue                                                            | vue                |        247 |          0 |         24 |        271 |
| /Users/eric/projects/lynxus/apps/web/src/pages/ResourceLibraryPage.vue                                                           | vue                |        411 |          0 |         32 |        443 |
| /Users/eric/projects/lynxus/apps/web/src/pages/RuntimeConversationPage.vue                                                       | vue                |        429 |          0 |         26 |        455 |
| /Users/eric/projects/lynxus/apps/web/src/pages/ScenarioPage.vue                                                                  | vue                |        211 |          0 |         20 |        231 |
| /Users/eric/projects/lynxus/apps/web/src/pages/TaskLaunchPage.vue                                                                | vue                |         59 |          0 |          9 |         68 |
| /Users/eric/projects/lynxus/apps/web/src/pages/WorkflowPage.vue                                                                  | vue                |        404 |          0 |         34 |        438 |
| /Users/eric/projects/lynxus/apps/web/src/pages/knowledgeWorkspace.test.ts                                                        | TypeScript         |         36 |          0 |          5 |         41 |
| /Users/eric/projects/lynxus/apps/web/src/pages/knowledgeWorkspace.ts                                                             | TypeScript         |         29 |          0 |          6 |         35 |
| /Users/eric/projects/lynxus/apps/web/src/pages/runtimePresentation.test.ts                                                       | TypeScript         |        104 |          0 |          7 |        111 |
| /Users/eric/projects/lynxus/apps/web/src/pages/runtimePresentation.ts                                                            | TypeScript         |         91 |          0 |         12 |        103 |
| /Users/eric/projects/lynxus/apps/web/src/pages/workflowFailure.test.ts                                                           | TypeScript         |         47 |          0 |         11 |         58 |
| /Users/eric/projects/lynxus/apps/web/src/pages/workflowFailure.ts                                                                | TypeScript         |         29 |          0 |          7 |         36 |
| /Users/eric/projects/lynxus/apps/web/src/router/index.ts                                                                         | TypeScript         |         53 |          0 |          5 |         58 |
| /Users/eric/projects/lynxus/apps/web/src/services/api.test.ts                                                                    | TypeScript         |        181 |          0 |         20 |        201 |
| /Users/eric/projects/lynxus/apps/web/src/services/api.ts                                                                         | TypeScript         |        210 |          0 |         12 |        222 |
| /Users/eric/projects/lynxus/apps/web/src/styles.css                                                                              | PostCSS            |        310 |          0 |         53 |        363 |
| /Users/eric/projects/lynxus/apps/web/src/types.ts                                                                                | TypeScript         |          3 |          0 |          1 |          4 |
| /Users/eric/projects/lynxus/apps/web/src/types/catalog.types.ts                                                                  | TypeScript         |        531 |          0 |         65 |        596 |
| /Users/eric/projects/lynxus/apps/web/src/types/orchestration.types.ts                                                            | TypeScript         |         40 |          0 |          7 |         47 |
| /Users/eric/projects/lynxus/apps/web/src/types/runtime.types.ts                                                                  | TypeScript         |         78 |          0 |          4 |         82 |
| /Users/eric/projects/lynxus/apps/web/src/utils/referencePresentation.ts                                                          | TypeScript         |         97 |          0 |         15 |        112 |
| /Users/eric/projects/lynxus/apps/web/src/vite-env.d.ts                                                                           | TypeScript         |         11 |          1 |          4 |         16 |
| /Users/eric/projects/lynxus/apps/web/tsconfig.json                                                                               | JSON with Comments |         20 |          0 |          1 |         21 |
| /Users/eric/projects/lynxus/apps/web/vite.config.ts                                                                              | TypeScript         |         59 |          0 |          9 |         68 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/LynxusWorkerApplication.java                             | Java               |          9 |          0 |          3 |         12 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/logging/WorkerLogContext.java                            | Java               |         85 |          0 |         13 |         98 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/runtime/AgentRuntimeGateway.java                         | Java               |         81 |          0 |         12 |         93 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/runtime/KnowledgeServiceGateway.java                     | Java               |         54 |          0 |         11 |         65 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/AssistantRunActivities.java                     | Java               |         10 |          0 |          4 |         14 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/AssistantRunActivitiesImpl.java                 | Java               |         31 |          0 |          6 |         37 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/AssistantRunWorkflowImpl.java                   | Java               |        267 |          0 |         14 |        281 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/KnowledgeActivities.java                        | Java               |         10 |          0 |          4 |         14 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/KnowledgeActivitiesImpl.java                    | Java               |         48 |          0 |          6 |         54 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/KnowledgeImportWorkflowImpl.java                | Java               |         33 |          0 |          6 |         39 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/KnowledgeIndexBuildWorkflowImpl.java            | Java               |         33 |          0 |          6 |         39 |
| /Users/eric/projects/lynxus/apps/worker/src/main/java/com/lynxus/worker/workflow/TemporalWorkerConfiguration.java                | Java               |         61 |          0 |          5 |         66 |
| /Users/eric/projects/lynxus/apps/worker/src/main/resources/application-local.yml                                                 | YAML               |          6 |          0 |          1 |          7 |
| /Users/eric/projects/lynxus/apps/worker/src/main/resources/application.yml                                                       | YAML               |         27 |          0 |          4 |         31 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/runtime/AgentRuntimeGatewayTest.java                     | Java               |        212 |          0 |         15 |        227 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/runtime/KnowledgeServiceGatewayTest.java                 | Java               |         63 |          0 |          9 |         72 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/workflow/AssistantRunActivitiesImplTest.java             | Java               |        251 |          0 |         15 |        266 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/workflow/AssistantRunWorkflowTest.java                   | Java               |        358 |          0 |         23 |        381 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/workflow/KnowledgeActivitiesImplTest.java                | Java               |         44 |          0 |         12 |         56 |
| /Users/eric/projects/lynxus/apps/worker/src/test/java/com/lynxus/worker/workflow/TemporalWorkerConfigurationTest.java            | Java               |         19 |          0 |          9 |         28 |
| /Users/eric/projects/lynxus/docs/architecture/code-framework.md                                                                  | Markdown           |         88 |          0 |         30 |        118 |
| /Users/eric/projects/lynxus/docs/architecture/external-interaction-integration.md                                                | Markdown           |        239 |          0 |         91 |        330 |
| /Users/eric/projects/lynxus/docs/architecture/local-development.md                                                               | Markdown           |        112 |          0 |         36 |        148 |
| /Users/eric/projects/lynxus/docs/briefing/presentation.css                                                                       | PostCSS            |        874 |         44 |        146 |      1,064 |
| /Users/eric/projects/lynxus/docs/briefing/presentation.html                                                                      | HTML               |        513 |          0 |         30 |        543 |
| /Users/eric/projects/lynxus/docs/briefing/presentation.js                                                                        | JavaScript         |        246 |         15 |         39 |        300 |
| /Users/eric/projects/lynxus/docs/briefing/project_overview.md                                                                    | Markdown           |        129 |          0 |         71 |        200 |
| /Users/eric/projects/lynxus/docs/develop_record/2026-03-mvp_object_model_baseline.md                                             | Markdown           |         92 |          0 |         30 |        122 |
| /Users/eric/projects/lynxus/docs/develop_record/2026-03-mvp_scope_baseline.md                                                    | Markdown           |        210 |          0 |        133 |        343 |
| /Users/eric/projects/lynxus/docs/develop_record/2026-03-project_todos_snapshot.md                                                | Markdown           |         57 |          0 |         22 |         79 |
| /Users/eric/projects/lynxus/docs/develop_record/2026-04-external_interaction_framework.md                                        | Markdown           |        432 |          0 |        204 |        636 |
| /Users/eric/projects/lynxus/docs/develop_record/agent_loop_refactor.md                                                           | Markdown           |        109 |          0 |         11 |        120 |
| /Users/eric/projects/lynxus/docs/develop_record/async_wait_and_contracts_refactor.md                                             | Markdown           |        104 |          0 |         29 |        133 |
| /Users/eric/projects/lynxus/docs/develop_record/auth_phase1_plan.md                                                              | Markdown           |         31 |          0 |          8 |         39 |
| /Users/eric/projects/lynxus/docs/develop_record/knowledge_base_1st_class_plan.md                                                 | Markdown           |        194 |          0 |         14 |        208 |
| /Users/eric/projects/lynxus/docs/develop_record/knowledge_service_plan.md                                                        | Markdown           |        127 |          0 |          8 |        135 |
| /Users/eric/projects/lynxus/docs/develop_record/knowledge_tool_call.md                                                           | Markdown           |        108 |          0 |          9 |        117 |
| /Users/eric/projects/lynxus/docs/develop_record/mcp_skill_to_tool_refactor.md                                                    | Markdown           |        136 |          0 |         10 |        146 |
| /Users/eric/projects/lynxus/docs/develop_record/message_payload_refactor.md                                                      | Markdown           |         82 |          0 |          8 |         90 |
| /Users/eric/projects/lynxus/docs/develop_record/multi_agents_orchestration.md                                                    | Markdown           |         55 |          0 |         10 |         65 |
| /Users/eric/projects/lynxus/docs/develop_record/prompts_skill_refactor.md                                                        | Markdown           |        109 |          0 |          8 |        117 |
| /Users/eric/projects/lynxus/docs/develop_record/resources_and_bindings_refactor.md                                               | Markdown           |         88 |          0 |          9 |         97 |
| /Users/eric/projects/lynxus/docs/develop_record/session_shared_states_plan.md                                                    | Markdown           |        104 |          0 |         26 |        130 |
| /Users/eric/projects/lynxus/docs/develop_record/unify_objs_ref_plan.md                                                           | Markdown           |         78 |          0 |          6 |         84 |
| /Users/eric/projects/lynxus/docs/develop_record/unify_output_message_plan.md                                                     | Markdown           |         93 |          0 |         10 |        103 |
| /Users/eric/projects/lynxus/docs/project_structure.md                                                                            | Markdown           |         76 |          0 |         42 |        118 |
| /Users/eric/projects/lynxus/docs/project_todos.md                                                                                | Markdown           |        291 |          0 |        127 |        418 |
| /Users/eric/projects/lynxus/docs/technical_route.md                                                                              | Markdown           |         27 |          0 |         10 |         37 |
| /Users/eric/projects/lynxus/docs/todo/catalog_todo.md                                                                            | Markdown           |         70 |          0 |         33 |        103 |
| /Users/eric/projects/lynxus/docs/todo/runtime_todo.md                                                                            | Markdown           |         92 |          0 |         36 |        128 |
| /Users/eric/projects/lynxus/docs/todo/sse_plan.md                                                                                | Markdown           |         68 |          0 |          6 |         74 |
| /Users/eric/projects/lynxus/gradle.properties                                                                                    | Java Properties    |          3 |          0 |          2 |          5 |
| /Users/eric/projects/lynxus/gradle/wrapper/gradle-wrapper.properties                                                             | Java Properties    |          7 |          0 |          1 |          8 |
| /Users/eric/projects/lynxus/gradlew.bat                                                                                          | Batch              |         40 |         32 |         22 |         94 |
| /Users/eric/projects/lynxus/infra/local/docker-compose.yml                                                                       | YAML               |         75 |          0 |          6 |         81 |
| /Users/eric/projects/lynxus/infra/local/postgres-bootstrap/init-databases.sh                                                     | Shell Script       |         33 |          1 |         10 |         44 |
| /Users/eric/projects/lynxus/package.json                                                                                         | JSON               |         18 |          0 |          1 |         19 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/AssistantRunWorkflow.java          | Java               |         17 |          0 |          5 |         22 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/KnowledgeImportWorkflow.java       | Java               |         13 |          0 |          4 |         17 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/KnowledgeIndexBuildWorkflow.java   | Java               |         13 |          0 |          4 |         17 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/LogContextHeaders.java             | Java               |         10 |          0 |          3 |         13 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/TraceContext.java                  | Java               |         55 |          0 |         11 |         66 |
| /Users/eric/projects/lynxus/packages/contracts-jvm/src/main/java/com/lynxus/contracts/runtime/WorkflowContracts.java             | Java               |        789 |          0 |         93 |        882 |
| /Users/eric/projects/lynxus/packages/contracts/openapi/control-plane.yaml                                                        | YAML               |      2,671 |          0 |          1 |      2,672 |
| /Users/eric/projects/lynxus/packages/contracts/src/index.ts                                                                      | TypeScript         |        637 |          0 |         69 |        706 |
| /Users/eric/projects/lynxus/packages/python-common/src/lynxus_common/__init__.py                                                 | Python             |         34 |          0 |          2 |         36 |
| /Users/eric/projects/lynxus/packages/python-common/src/lynxus_common/logging.py                                                  | Python             |        130 |          0 |         30 |        160 |
| /Users/eric/projects/lynxus/pnpm-lock.yaml                                                                                       | YAML               |      1,058 |          0 |        317 |      1,375 |
| /Users/eric/projects/lynxus/pnpm-workspace.yaml                                                                                  | YAML               |          3 |          0 |          2 |          5 |
| /Users/eric/projects/lynxus/project_description.md                                                                               | Markdown           |        472 |          0 |        127 |        599 |
| /Users/eric/projects/lynxus/scripts/common-env.sh                                                                                | Shell Script       |         23 |          2 |          6 |         31 |
| /Users/eric/projects/lynxus/scripts/dev-agent-runtime.sh                                                                         | Shell Script       |         13 |          1 |          6 |         20 |
| /Users/eric/projects/lynxus/scripts/dev-all.sh                                                                                   | Shell Script       |         87 |         10 |         24 |        121 |
| /Users/eric/projects/lynxus/scripts/dev-api.sh                                                                                   | Shell Script       |          7 |          1 |          5 |         13 |
| /Users/eric/projects/lynxus/scripts/dev-knowledge-service.sh                                                                     | Shell Script       |         13 |          1 |          6 |         20 |
| /Users/eric/projects/lynxus/scripts/dev-process.sh                                                                               | Shell Script       |         12 |          6 |          3 |         21 |
| /Users/eric/projects/lynxus/scripts/dev-web.sh                                                                                   | Shell Script       |          6 |          1 |          5 |         12 |
| /Users/eric/projects/lynxus/scripts/dev-worker.sh                                                                                | Shell Script       |          7 |          1 |          5 |         13 |
| /Users/eric/projects/lynxus/uv.lock                                                                                              | toml               |      1,389 |          0 |         67 |      1,456 |
| Total                                                                                                                            |                    |     45,302 |        204 |      5,549 |     51,055 |
+----------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
